Time_d	TIME	Height	Neck Radius	Neck_Height	Pinch_Diax	Pinch_Diay	Pinch_Dia_Avg	Pinch_Height
7.54724e-06	0.009	3.4999	0.166394	2.52	3	0.999884	-4.50438	-1.75225	8.00428
7.6311e-06	0.0091	3.4999	0.166922	2.52	3	0.999883	-4.50438	-1.75225	8.00428
7.71496e-06	0.0092	3.4999	0.167453	2.52	3	0.999881	-4.50438	-1.75225	8.00428
7.79881e-06	0.0093	3.4999	0.167981	2.52	3	0.999879	-4.50439	-1.75225	8.00428
7.88267e-06	0.0094	3.4999	0.168512	2.52	3	0.999878	-4.50439	-1.75225	8.00428
7.96653e-06	0.0095	3.4999	0.169046	2.52	3	0.999876	-4.50439	-1.75226	8.00428
8.05039e-06	0.0096	3.4999	0.169582	2.52	3	0.999874	-4.50439	-1.75226	8.00428
8.13425e-06	0.0097	3.49989	0.170346	2.52	3	0.999872	-4.50439	-1.75226	8.00428
8.2181e-06	0.0098	3.49989	0.171046	2.52	3	0.99987	-4.50439	-1.75226	8.00428
8.30196e-06	0.0099	3.49989	0.171706	2.52	3	0.999869	-4.50439	-1.75226	8.00428
8.38582e-06	0.01	3.49989	0.172313	2.52	3	0.999867	-4.50439	-1.75226	8.00428
8.46968e-06	0.0101	3.49989	0.172872	2.52	3	0.999865	-4.50439	-1.75226	8.00428
8.55354e-06	0.0102	3.49989	0.1734	2.52	3	0.999863	-4.50439	-1.75227	8.00428
8.6374e-06	0.0103	3.49989	0.173922	2.52	3	0.999861	-4.50439	-1.75227	8.00428
8.72125e-06	0.0104	3.49989	0.174427	2.52667	3	0.999859	-4.50439	-1.75227	8.00428
8.80511e-06	0.0105	3.49989	0.174873	2.52667	3	0.999857	-4.5044	-1.75227	8.00428
8.88897e-06	0.0106	3.49989	0.17532	2.52667	3	0.999855	-4.5044	-1.75227	8.00428
8.97283e-06	0.0107	3.49989	0.175766	2.52667	3	0.999853	-4.5044	-1.75227	8.00428
9.05669e-06	0.0108	3.49988	0.176208	2.52667	3	0.999851	-4.5044	-1.75227	8.00428
9.14054e-06	0.0109	3.49988	0.176807	2.52667	3	0.999849	-4.5044	-1.75228	8.00428
9.2244e-06	0.011	3.49988	0.177423	2.52667	3	0.999847	-4.5044	-1.75228	8.00428
9.30826e-06	0.0111	3.49988	0.178024	2.52667	3	0.999845	-4.5044	-1.75228	8.00428
9.39212e-06	0.0112	3.49988	0.178589	2.52667	3	0.999843	-4.5044	-1.75228	8.00428
9.47598e-06	0.0113	3.49988	0.17911	2.52667	3	0.999841	-4.5044	-1.75228	8.00428
9.55984e-06	0.0114	3.49988	0.179585	2.52667	3	0.999839	-4.5044	-1.75228	8.00428
9.64369e-06	0.0115	3.49988	0.180039	2.52667	3	0.999837	-4.50441	-1.75228	8.00428
9.72755e-06	0.0116	3.49988	0.180495	2.52667	3	0.999835	-4.50441	-1.75229	8.00428
9.81141e-06	0.0117	3.49988	0.180946	2.52667	3	0.999833	-4.50441	-1.75229	8.00428
9.89527e-06	0.0118	3.49987	0.181394	2.52667	3	0.99983	-4.50441	-1.75229	8.00428
9.97913e-06	0.0119	3.49987	0.181841	2.52667	3	0.999828	-4.50441	-1.75229	8.00428
1.0063e-05	0.012	3.49987	0.182284	2.52667	3	0.999826	-4.50441	-1.75229	8.00428
1.01468e-05	0.0121	3.49987	0.182733	2.52667	3	0.999824	-4.50441	-1.75229	8.00428
1.02307e-05	0.0122	3.49987	0.183188	2.52667	3	0.999822	-4.50441	-1.7523	8.00428
1.03146e-05	0.0123	3.49987	0.183796	2.52667	3	0.999819	-4.50441	-1.7523	8.00428
1.03984e-05	0.0124	3.49987	0.184395	2.52667	3	0.999817	-4.50442	-1.7523	8.00428
1.04823e-05	0.0125	3.49987	0.184968	2.52667	3	0.999815	-4.50442	-1.7523	8.00428
1.05661e-05	0.0126	3.49987	0.185508	2.52667	3	0.999813	-4.50442	-1.7523	8.00428
1.065e-05	0.0127	3.49987	0.18601	2.52667	3	0.99981	-4.50442	-1.7523	8.00428
1.07339e-05	0.0128	3.49986	0.186474	2.52667	3	0.999808	-4.50442	-1.75231	8.00428
1.08177e-05	0.0129	3.49986	0.186933	2.52667	3	0.999806	-4.50442	-1.75231	8.00428
1.09016e-05	0.013	3.49986	0.187384	2.52667	3	0.999803	-4.50442	-1.75231	8.00428
1.09854e-05	0.0131	3.49986	0.187828	2.52667	3	0.999801	-4.50442	-1.75231	8.00428
1.10693e-05	0.0132	3.49986	0.188269	2.52667	3	0.999798	-4.50442	-1.75231	8.00428
1.11531e-05	0.0133	3.49986	0.188706	2.52667	3	0.999796	-4.50442	-1.75231	8.00428
1.1237e-05	0.0134	3.49986	0.189144	2.52667	3	0.999794	-4.50443	-1.75232	8.00428
1.13209e-05	0.0135	3.49986	0.189587	2.52667	3	0.999791	-4.50443	-1.75232	8.00428
1.14047e-05	0.0136	3.49986	0.190147	2.52667	3	0.999789	-4.50443	-1.75232	8.00428
1.14886e-05	0.0137	3.49986	0.190711	2.52667	3	0.999786	-4.50443	-1.75232	8.00428
1.15724e-05	0.0138	3.49985	0.19127	2.52667	3	0.999784	-4.50443	-1.75232	8.00428
1.16563e-05	0.0139	3.49985	0.191819	2.52667	3	0.999781	-4.50443	-1.75232	8.00428
1.17401e-05	0.014	3.49985	0.192346	2.52667	3	0.999779	-4.50443	-1.75233	8.00428
1.1824e-05	0.0141	3.49985	0.192787	2.53333	3	0.999776	-4.50443	-1.75233	8.00428
1.19079e-05	0.0142	3.49985	0.193197	2.53333	3	0.999774	-4.50443	-1.75233	8.00428
1.19917e-05	0.0143	3.49985	0.193592	2.53333	3	0.999771	-4.50443	-1.75233	8.00428
1.20756e-05	0.0144	3.49985	0.193986	2.53333	3	0.999769	-4.50443	-1.75233	8.00428
1.21594e-05	0.0145	3.49985	0.19438	2.53333	3	0.999766	-4.50444	-1.75233	8.00428
1.22433e-05	0.0146	3.49985	0.194773	2.53333	3	0.999764	-4.50444	-1.75234	8.00428
1.23272e-05	0.0147	3.49985	0.195163	2.53333	3	0.999761	-4.50444	-1.75234	8.00428
1.2411e-05	0.0148	3.49985	0.195553	2.53333	3	0.999759	-4.50444	-1.75234	8.00428
1.24949e-05	0.0149	3.49984	0.195949	2.53333	3	0.999756	-4.50444	-1.75234	8.00428
1.25787e-05	0.015	3.49984	0.196345	2.53333	3	0.999753	-4.50444	-1.75234	8.00428
1.26626e-05	0.0151	3.49984	0.196862	2.53333	3	0.999751	-4.50444	-1.75234	8.00428
1.27464e-05	0.0152	3.49984	0.197389	2.53333	3	0.999748	-4.50444	-1.75235	8.00428
1.28303e-05	0.0153	3.49984	0.197902	2.53333	3	0.999745	-4.50444	-1.75235	8.00428
1.29142e-05	0.0154	3.49984	0.198391	2.53333	3	0.999743	-4.50444	-1.75235	8.00428
1.2998e-05	0.0155	3.49984	0.198854	2.53333	3	0.99974	-4.50444	-1.75235	8.00428
1.30819e-05	0.0156	3.49984	0.199292	2.53333	3	0.999738	-4.50444	-1.75235	8.00428
1.31657e-05	0.0157	3.49984	0.199698	2.53333	3	0.999735	-4.50444	-1.75236	8.00428
1.32496e-05	0.0158	3.49984	0.200091	2.53333	3	0.999732	-4.50445	-1.75236	8.00428
1.33335e-05	0.0159	3.49984	0.200481	2.53333	3	0.99973	-4.50445	-1.75236	8.00428
1.34173e-05	0.016	3.49984	0.200869	2.53333	3	0.999727	-4.50445	-1.75236	8.00428
1.35012e-05	0.0161	3.49984	0.201254	2.53333	3	0.999724	-4.50445	-1.75236	8.00428
1.3585e-05	0.0162	3.49984	0.20164	2.53333	3	0.999722	-4.50445	-1.75236	8.00428
1.36689e-05	0.0163	3.49983	0.202025	2.53333	3	0.999719	-4.50445	-1.75236	8.00428
1.37527e-05	0.0164	3.49983	0.20241	2.53333	3	0.999716	-4.50445	-1.75237	8.00428
1.38366e-05	0.0165	3.49983	0.2028	2.53333	3	0.999713	-4.50445	-1.75237	8.00428
1.39205e-05	0.0166	3.49983	0.203191	2.53333	3	0.999711	-4.50445	-1.75237	8.00428
1.40043e-05	0.0167	3.49983	0.203697	2.53333	3	0.999708	-4.50445	-1.75237	8.00428
1.40882e-05	0.0168	3.49983	0.204205	2.53333	3	0.999705	-4.50445	-1.75237	8.00428
1.4172e-05	0.0169	3.49983	0.204706	2.53333	3	0.999702	-4.50445	-1.75237	8.00428
1.42559e-05	0.017	3.49983	0.205196	2.53333	3	0.9997	-4.50445	-1.75238	8.00428
1.43398e-05	0.0171	3.49983	0.205666	2.53333	3	0.999697	-4.50445	-1.75238	8.00428
1.44236e-05	0.0172	3.49983	0.206116	2.53333	3	0.999694	-4.50445	-1.75238	8.00428
1.45075e-05	0.0173	3.49983	0.206514	2.54	3	0.999691	-4.50445	-1.75238	8.00428
1.45913e-05	0.0174	3.49983	0.206856	2.54	3	0.999689	-4.50445	-1.75238	8.00428
1.46752e-05	0.0175	3.49983	0.2072	2.54	3	0.999686	-4.50446	-1.75238	8.00428
1.4759e-05	0.0176	3.49983	0.207545	2.54	3	0.999683	-4.50446	-1.75239	8.00428
1.48429e-05	0.0177	3.49983	0.207892	2.54	3	0.99968	-4.50446	-1.75239	8.00428
1.49268e-05	0.0178	3.49983	0.208241	2.54	3	0.999677	-4.50446	-1.75239	8.00428
1.50106e-05	0.0179	3.49983	0.208592	2.54	3	0.999675	-4.50446	-1.75239	8.00428
1.50945e-05	0.018	3.49983	0.208947	2.54	3	0.999672	-4.50446	-1.75239	8.00428
1.51783e-05	0.0181	3.49983	0.209305	2.54	3	0.999669	-4.50446	-1.75239	8.00428
1.52622e-05	0.0182	3.49982	0.209669	2.54	3	0.999666	-4.50446	-1.7524	8.00428
1.53461e-05	0.0183	3.49982	0.210149	2.54	3	0.999663	-4.50446	-1.7524	8.00428
1.54299e-05	0.0184	3.49982	0.210639	2.54	3	0.99966	-4.50446	-1.7524	8.00428
1.55138e-05	0.0185	3.49982	0.211122	2.54	3	0.999657	-4.50446	-1.7524	8.00428
1.55976e-05	0.0186	3.49982	0.211591	2.54	3	0.999654	-4.50446	-1.7524	8.00428
1.56815e-05	0.0187	3.49982	0.212034	2.54	3	0.999651	-4.50446	-1.7524	8.00428
1.57653e-05	0.0188	3.49982	0.212452	2.54	3	0.999648	-4.50446	-1.75241	8.00428
1.58492e-05	0.0189	3.49982	0.212842	2.54	3	0.999646	-4.50446	-1.75241	8.00428
1.59331e-05	0.019	3.49982	0.213208	2.54	3	0.999643	-4.50446	-1.75241	8.00428
1.60169e-05	0.0191	3.49982	0.213572	2.54	3	0.99964	-4.50446	-1.75241	8.00428
1.61008e-05	0.0192	3.49982	0.213931	2.54	3	0.999637	-4.50446	-1.75241	8.00428
1.61846e-05	0.0193	3.49982	0.214287	2.54	3	0.999634	-4.50446	-1.75241	8.00428
1.62685e-05	0.0194	3.49982	0.214641	2.54	3	0.999631	-4.50446	-1.75242	8.00428
1.63524e-05	0.0195	3.49982	0.214995	2.54	3	0.999628	-4.50446	-1.75242	8.00428
1.64362e-05	0.0196	3.49982	0.21535	2.54	3	0.999625	-4.50446	-1.75242	8.00428
1.65201e-05	0.0197	3.49982	0.215707	2.54	3	0.999622	-4.50447	-1.75242	8.00428
1.66039e-05	0.0198	3.49982	0.216065	2.54	3	0.999619	-4.50447	-1.75242	8.00428
1.66878e-05	0.0199	3.49982	0.216426	2.54	3	0.999616	-4.50447	-1.75243	8.00428
1.67716e-05	0.02	3.49982	0.216882	2.54	3	0.999613	-4.50447	-1.75243	8.00428
1.68555e-05	0.0201	3.49982	0.217348	2.54	3	0.99961	-4.50447	-1.75243	8.00428
1.69394e-05	0.0202	3.49982	0.217813	2.54	3	0.999606	-4.50447	-1.75243	8.00428
1.70232e-05	0.0203	3.49982	0.218272	2.54	3	0.999603	-4.50447	-1.75243	8.00428
1.71071e-05	0.0204	3.49982	0.218695	2.54667	3	0.9996	-4.50447	-1.75243	8.00428
1.71909e-05	0.0205	3.49982	0.219072	2.54667	3	0.999597	-4.50447	-1.75244	8.00428
1.72748e-05	0.0206	3.49981	0.219427	2.54667	3	0.999594	-4.50447	-1.75244	8.00428
1.73586e-05	0.0207	3.49981	0.219756	2.54667	3	0.999591	-4.50447	-1.75244	8.00428
1.74425e-05	0.0208	3.49981	0.220075	2.54667	3	0.999588	-4.50447	-1.75244	8.00428
1.75264e-05	0.0209	3.49981	0.220396	2.54667	3	0.999585	-4.50447	-1.75244	8.00428
1.76102e-05	0.021	3.49981	0.22072	2.54667	3	0.999581	-4.50447	-1.75244	8.00428
1.76941e-05	0.0211	3.49981	0.221046	2.54667	3	0.999578	-4.50447	-1.75245	8.00428
1.77779e-05	0.0212	3.49981	0.221373	2.54667	3	0.999575	-4.50447	-1.75245	8.00428
1.78618e-05	0.0213	3.49981	0.221701	2.54667	3	0.999572	-4.50447	-1.75245	8.00428
1.79457e-05	0.0214	3.49981	0.222033	2.54667	3	0.999569	-4.50447	-1.75245	8.00428
1.80295e-05	0.0215	3.49981	0.222368	2.54667	3	0.999566	-4.50447	-1.75245	8.00428
1.81134e-05	0.0216	3.49981	0.222706	2.54667	3	0.999562	-4.50447	-1.75246	8.00428
1.81972e-05	0.0217	3.49981	0.223051	2.54667	3	0.999559	-4.50447	-1.75246	8.00428
1.82811e-05	0.0218	3.49981	0.223513	2.54667	3	0.999556	-4.50447	-1.75246	8.00428
1.83649e-05	0.0219	3.49981	0.22398	2.54667	3	0.999552	-4.50447	-1.75246	8.00428
1.84488e-05	0.022	3.49981	0.224441	2.54667	3	0.999549	-4.50447	-1.75246	8.00428
1.85327e-05	0.0221	3.49981	0.224886	2.54667	3	0.999546	-4.50448	-1.75246	8.00428
1.86165e-05	0.0222	3.49981	0.225314	2.54667	3	0.999542	-4.50448	-1.75247	8.00428
1.87004e-05	0.0223	3.49981	0.225723	2.54667	3	0.999539	-4.50448	-1.75247	8.00428
1.87842e-05	0.0224	3.49981	0.226103	2.54667	3	0.999536	-4.50448	-1.75247	8.00428
1.88681e-05	0.0225	3.49981	0.226456	2.54667	3	0.999532	-4.50448	-1.75247	8.00428
1.8952e-05	0.0226	3.49981	0.226793	2.54667	3	0.999529	-4.50448	-1.75247	8.00428
1.90358e-05	0.0227	3.49981	0.227125	2.54667	3	0.999526	-4.50448	-1.75248	8.00428
1.91197e-05	0.0228	3.49981	0.227453	2.54667	3	0.999522	-4.50448	-1.75248	8.00428
1.92035e-05	0.0229	3.4998	0.227779	2.54667	3	0.999519	-4.50448	-1.75248	8.00428
1.92874e-05	0.023	3.4998	0.228104	2.54667	3	0.999515	-4.50448	-1.75248	8.00428
1.93712e-05	0.0231	3.4998	0.228429	2.54667	3	0.999512	-4.50448	-1.75248	8.00428
1.94551e-05	0.0232	3.4998	0.228734	2.55333	3	0.999508	-4.50448	-1.75249	8.00428
1.9539e-05	0.0233	3.4998	0.229043	2.55333	3	0.999505	-4.50448	-1.75249	8.00428
1.96228e-05	0.0234	3.4998	0.229356	2.55333	3	0.999501	-4.50448	-1.75249	8.00428
1.97067e-05	0.0235	3.4998	0.229676	2.55333	3	0.999498	-4.50448	-1.75249	8.00428
1.97905e-05	0.0236	3.4998	0.2301	2.55333	3	0.999494	-4.50448	-1.75249	8.00428
1.98744e-05	0.0237	3.4998	0.230529	2.55333	3	0.999491	-4.50448	-1.7525	8.00428
1.99583e-05	0.0238	3.4998	0.230954	2.55333	3	0.999487	-4.50448	-1.7525	8.00428
2.00421e-05	0.0239	3.4998	0.231363	2.55333	3	0.999483	-4.50448	-1.7525	8.00428
2.0126e-05	0.024	3.4998	0.231755	2.55333	3	0.99948	-4.50448	-1.7525	8.00428
2.02098e-05	0.0241	3.4998	0.232127	2.55333	3	0.999476	-4.50448	-1.7525	8.00428
2.02937e-05	0.0242	3.4998	0.23248	2.55333	3	0.999473	-4.50448	-1.75251	8.00428
2.03775e-05	0.0243	3.4998	0.232816	2.55333	3	0.999469	-4.50448	-1.75251	8.00428
2.04614e-05	0.0244	3.4998	0.233129	2.55333	3	0.999465	-4.50449	-1.75251	8.00428
2.05453e-05	0.0245	3.4998	0.233433	2.55333	3	0.999462	-4.50449	-1.75251	8.00428
2.06291e-05	0.0246	3.4998	0.233736	2.55333	3	0.999458	-4.50449	-1.75251	8.00428
2.0713e-05	0.0247	3.4998	0.234039	2.55333	3	0.999454	-4.50449	-1.75252	8.00428
2.07968e-05	0.0248	3.4998	0.234342	2.55333	3	0.999451	-4.50449	-1.75252	8.00428
2.08807e-05	0.0249	3.4998	0.234646	2.55333	3	0.999447	-4.50449	-1.75252	8.00428
2.09646e-05	0.025	3.4998	0.23495	2.55333	3	0.999443	-4.50449	-1.75252	8.00428
2.10484e-05	0.0251	3.4998	0.235257	2.55333	3	0.99944	-4.50449	-1.75252	8.00428
2.11323e-05	0.0252	3.49979	0.235563	2.55333	3	0.999436	-4.50449	-1.75253	8.00428
2.12161e-05	0.0253	3.49979	0.235873	2.55333	3	0.999432	-4.50449	-1.75253	8.00428
2.13e-05	0.0254	3.49979	0.236186	2.55333	3	0.999428	-4.50449	-1.75253	8.00428
2.13838e-05	0.0255	3.49979	0.236503	2.55333	3	0.999424	-4.50449	-1.75253	8.00428
2.14677e-05	0.0256	3.49979	0.236918	2.55333	3	0.999421	-4.50449	-1.75254	8.00428
2.15516e-05	0.0257	3.49979	0.237337	2.55333	3	0.999417	-4.50449	-1.75254	8.00428
2.16354e-05	0.0258	3.49979	0.237752	2.55333	3	0.999413	-4.50449	-1.75254	8.00428
2.17193e-05	0.0259	3.49979	0.238157	2.55333	3	0.999409	-4.50449	-1.75254	8.00428
2.18031e-05	0.026	3.49979	0.238548	2.55333	3	0.999405	-4.50449	-1.75254	8.00428
2.1887e-05	0.0261	3.49979	0.238924	2.55333	3	0.999401	-4.50449	-1.75255	8.00428
2.19709e-05	0.0262	3.49979	0.239283	2.55333	3	0.999397	-4.50449	-1.75255	8.00428
2.20547e-05	0.0263	3.49979	0.239624	2.55333	3	0.999393	-4.50449	-1.75255	8.00428
2.21386e-05	0.0264	3.49979	0.239946	2.55333	3	0.999389	-4.50449	-1.75255	8.00428
2.22224e-05	0.0265	3.49979	0.240222	2.56	3	0.999385	-4.50449	-1.75255	8.00428
2.23063e-05	0.0266	3.49979	0.240493	2.56	3	0.999381	-4.5045	-1.75256	8.00428
2.23901e-05	0.0267	3.49979	0.240767	2.56	3	0.999377	-4.5045	-1.75256	8.00428
2.2474e-05	0.0268	3.49979	0.241042	2.56	3	0.999373	-4.5045	-1.75256	8.00428
