Time_d	TIME	Height	Neck Radius	Neck_Height	Pinch_Diax	Pinch_Diay	Pinch_Dia_Avg	Pinch_Height
8.38582e-08	0.0001	3.49996	0.0953086	2.50667	3	1	-4.50433	-1.75216	8.00428
1.67716e-07	0.0002	3.49996	0.0983723	2.50667	3	1	-4.50433	-1.75216	8.00428
2.51575e-07	0.0003	3.49996	0.0992083	2.50667	3	1	-4.50433	-1.75216	8.00428
3.35433e-07	0.0004	3.49996	0.0997095	2.50667	3	1	-4.50433	-1.75216	8.00428
4.19291e-07	0.0005	3.49996	0.100212	2.50667	3	1	-4.50433	-1.75216	8.00428
5.03149e-07	0.0006	3.49996	0.100796	2.50667	3	1	-4.50433	-1.75216	8.00428
5.87007e-07	0.0007	3.49996	0.101281	2.50667	3	0.999999	-4.50433	-1.75216	8.00428
6.70866e-07	0.0008	3.49996	0.101787	2.50667	3	0.999999	-4.50433	-1.75216	8.00428
7.54724e-07	0.0009	3.49996	0.102246	2.50667	3	0.999999	-4.50433	-1.75216	8.00428
8.38582e-07	0.001	3.49996	0.102698	2.50667	3	0.999998	-4.50433	-1.75216	8.00428
9.2244e-07	0.0011	3.49996	0.103162	2.50667	3	0.999997	-4.50433	-1.75217	8.00428
1.0063e-06	0.0012	3.49996	0.104402	2.50667	3	0.999996	-4.50433	-1.75217	8.00428
1.09016e-06	0.0013	3.49995	0.105032	2.50667	3	0.999995	-4.50433	-1.75217	8.00428
1.17401e-06	0.0014	3.49995	0.105561	2.50667	3	0.999994	-4.50433	-1.75217	8.00428
1.25787e-06	0.0015	3.49995	0.105981	2.50667	3	0.999993	-4.50433	-1.75217	8.00428
1.34173e-06	0.0016	3.49995	0.106371	2.50667	3	0.999991	-4.50433	-1.75217	8.00428
1.42559e-06	0.0017	3.49995	0.106963	2.50667	3	0.99999	-4.50433	-1.75217	8.00428
1.50945e-06	0.0018	3.49995	0.10811	2.50667	3	0.999988	-4.50434	-1.75217	8.00428
1.59331e-06	0.0019	3.49995	0.109097	2.50667	3	0.999986	-4.50434	-1.75218	8.00428
1.67716e-06	0.002	3.49994	0.109899	2.50667	3	0.999984	-4.50434	-1.75218	8.00428
1.76102e-06	0.0021	3.49994	0.111765	2.50667	3	0.999982	-4.50434	-1.75218	8.00428
1.84488e-06	0.0022	3.49994	0.112378	2.50667	3	0.99998	-4.50434	-1.75218	8.00428
1.92874e-06	0.0023	3.49994	0.11286	2.50667	3	0.999977	-4.50435	-1.75218	8.00428
2.0126e-06	0.0024	3.49994	0.113328	2.50667	3	0.999975	-4.50435	-1.75219	8.00428
2.09646e-06	0.0025	3.49993	0.115215	2.50667	3	0.999972	-4.50435	-1.75219	8.00428
2.18031e-06	0.0026	3.49993	0.118763	2.50667	3	0.99997	-4.50435	-1.75219	8.00428
2.26417e-06	0.0027	3.49993	0.119726	2.50667	3	0.999967	-4.50436	-1.75219	8.00428
2.34803e-06	0.0028	3.49993	0.120982	2.50667	3	0.999964	-4.50436	-1.7522	8.00428
2.43189e-06	0.0029	3.49992	0.122361	2.50667	3	0.999961	-4.50436	-1.7522	8.00428
2.51575e-06	0.003	3.49992	0.124902	2.50667	3	0.999958	-4.50436	-1.7522	8.00428
2.5996e-06	0.0031	3.49992	0.125757	2.50667	3	0.999955	-4.50437	-1.75221	8.00428
2.68346e-06	0.0032	3.49991	0.126556	2.50667	3	0.999952	-4.50437	-1.75221	8.00428
2.76732e-06	0.0033	3.49991	0.127836	2.50667	3	0.999949	-4.50437	-1.75221	8.00428
2.85118e-06	0.0034	3.49991	0.129109	2.50667	3	0.999946	-4.50437	-1.75221	8.00428
2.93504e-06	0.0035	3.49991	0.131253	2.50667	3	0.999943	-4.50438	-1.75222	8.00428
3.0189e-06	0.0036	3.4999	0.13203	2.51333	3	0.99994	-4.50438	-1.75222	8.00428
3.10275e-06	0.0037	3.4999	0.132661	2.51333	3	0.999937	-4.50438	-1.75222	8.00428
3.18661e-06	0.0038	3.4999	0.133225	2.51333	3	0.999934	-4.50438	-1.75222	8.00428
3.27047e-06	0.0039	3.4999	0.133926	2.51333	3	0.999931	-4.50439	-1.75223	8.00428
3.35433e-06	0.004	3.4999	0.134684	2.51333	3	0.999927	-4.50439	-1.75223	8.00428
3.43819e-06	0.0041	3.49989	0.135381	2.51333	3	0.999924	-4.50439	-1.75223	8.00428
3.52204e-06	0.0042	3.49989	0.136024	2.51333	3	0.999921	-4.50439	-1.75224	8.00428
3.6059e-06	0.0043	3.49989	0.137075	2.51333	3	0.999918	-4.50439	-1.75224	8.00428
3.68976e-06	0.0044	3.49989	0.137866	2.51333	3	0.999915	-4.5044	-1.75224	8.00428
3.77362e-06	0.0045	3.49989	0.138558	2.51333	3	0.999912	-4.5044	-1.75224	8.00428
3.85748e-06	0.0046	3.49988	0.139185	2.51333	3	0.999909	-4.5044	-1.75225	8.00428
3.94134e-06	0.0047	3.49988	0.139813	2.51333	3	0.999906	-4.5044	-1.75225	8.00428
4.02519e-06	0.0048	3.49988	0.140453	2.51333	3	0.999903	-4.5044	-1.75225	8.00428
4.10905e-06	0.0049	3.49988	0.141094	2.51333	3	0.999901	-4.5044	-1.75225	8.00428
4.19291e-06	0.005	3.49988	0.141736	2.51333	3	0.999898	-4.50441	-1.75225	8.00428
4.27677e-06	0.0051	3.49988	0.142378	2.51333	3	0.999895	-4.50441	-1.75226	8.00428
4.36063e-06	0.0052	3.49987	0.143035	2.51333	3	0.999892	-4.50441	-1.75226	8.00428
4.44449e-06	0.0053	3.49987	0.144015	2.51333	3	0.999889	-4.50441	-1.75226	8.00428
4.52834e-06	0.0054	3.49987	0.144896	2.51333	3	0.999887	-4.50441	-1.75226	8.00428
4.6122e-06	0.0055	3.49987	0.145664	2.51333	3	0.999884	-4.50441	-1.75226	8.00428
4.69606e-06	0.0056	3.49987	0.146361	2.51333	3	0.999881	-4.50441	-1.75227	8.00428
4.77992e-06	0.0057	3.49987	0.147057	2.51333	3	0.999879	-4.50442	-1.75227	8.00428
4.86378e-06	0.0058	3.49987	0.147757	2.51333	3	0.999876	-4.50442	-1.75227	8.00428
4.94763e-06	0.0059	3.49987	0.148444	2.51333	3	0.999874	-4.50442	-1.75227	8.00428
5.03149e-06	0.006	3.49986	0.149115	2.51333	3	0.999871	-4.50442	-1.75227	8.00428
5.11535e-06	0.0061	3.49986	0.149769	2.51333	3	0.999869	-4.50442	-1.75228	8.00428
5.19921e-06	0.0062	3.49986	0.150719	2.51333	3	0.999866	-4.50442	-1.75228	8.00428
5.28307e-06	0.0063	3.49986	0.151585	2.51333	3	0.999864	-4.50442	-1.75228	8.00428
5.36693e-06	0.0064	3.49986	0.152355	2.51333	3	0.999861	-4.50442	-1.75228	8.00428
5.45078e-06	0.0065	3.49986	0.153055	2.52	3	0.999859	-4.50442	-1.75228	8.00428
5.53464e-06	0.0066	3.49986	0.153548	2.52	3	0.999857	-4.50443	-1.75228	8.00428
5.6185e-06	0.0067	3.49986	0.154059	2.52	3	0.999854	-4.50443	-1.75229	8.00428
5.70236e-06	0.0068	3.49986	0.154566	2.52	3	0.999852	-4.50443	-1.75229	8.00428
5.78622e-06	0.0069	3.49986	0.155071	2.52	3	0.999849	-4.50443	-1.75229	8.00428
5.87007e-06	0.007	3.49985	0.155572	2.52	3	0.999847	-4.50443	-1.75229	8.00428
5.95393e-06	0.0071	3.49985	0.156072	2.52	3	0.999845	-4.50443	-1.75229	8.00428
6.03779e-06	0.0072	3.49985	0.156782	2.52	3	0.999842	-4.50443	-1.75229	8.00428
6.12165e-06	0.0073	3.49985	0.157504	2.52	3	0.99984	-4.50443	-1.7523	8.00428
6.20551e-06	0.0074	3.49985	0.158186	2.52	3	0.999838	-4.50443	-1.7523	8.00428
6.28937e-06	0.0075	3.49985	0.158799	2.52	3	0.999835	-4.50443	-1.7523	8.00428
6.37322e-06	0.0076	3.49985	0.159343	2.52	3	0.999833	-4.50444	-1.7523	8.00428
6.45708e-06	0.0077	3.49985	0.159858	2.52	3	0.999831	-4.50444	-1.7523	8.00428
6.54094e-06	0.0078	3.49985	0.16038	2.52	3	0.999828	-4.50444	-1.75231	8.00428
6.6248e-06	0.0079	3.49984	0.160904	2.52	3	0.999826	-4.50444	-1.75231	8.00428
6.70866e-06	0.008	3.49984	0.161424	2.52	3	0.999824	-4.50444	-1.75231	8.00428
6.79251e-06	0.0081	3.49984	0.161953	2.52	3	0.999821	-4.50444	-1.75231	8.00428
6.87637e-06	0.0082	3.49984	0.162492	2.52	3	0.999819	-4.50444	-1.75231	8.00428
6.96023e-06	0.0083	3.49984	0.163026	2.52	3	0.999817	-4.50444	-1.75231	8.00428
7.04409e-06	0.0084	3.49984	0.163789	2.52	3	0.999814	-4.50444	-1.75232	8.00428
7.12795e-06	0.0085	3.49984	0.164516	2.52	3	0.999812	-4.50445	-1.75232	8.00428
7.21181e-06	0.0086	3.49984	0.165185	2.52	3	0.99981	-4.50445	-1.75232	8.00428
7.29566e-06	0.0087	3.49984	0.16579	2.52	3	0.999807	-4.50445	-1.75232	8.00428
7.37952e-06	0.0088	3.49983	0.166335	2.52	3	0.999805	-4.50445	-1.75232	8.00428
7.46338e-06	0.0089	3.49983	0.166879	2.52	3	0.999802	-4.50445	-1.75232	8.00428
7.54724e-06	0.009	3.49983	0.167424	2.52	3	0.9998	-4.50445	-1.75233	8.00428
7.6311e-06	0.0091	3.49983	0.167957	2.52	3	0.999798	-4.50445	-1.75233	8.00428
7.71496e-06	0.0092	3.49983	0.168491	2.52	3	0.999795	-4.50445	-1.75233	8.00428
7.79881e-06	0.0093	3.49983	0.16903	2.52	3	0.999793	-4.50446	-1.75233	8.00428
7.88267e-06	0.0094	3.49983	0.169552	2.52	3	0.999791	-4.50446	-1.75233	8.00428
7.96653e-06	0.0095	3.49983	0.170293	2.52	3	0.999788	-4.50446	-1.75233	8.00428
8.05039e-06	0.0096	3.49982	0.17099	2.52	3	0.999786	-4.50446	-1.75234	8.00428
8.13425e-06	0.0097	3.49982	0.171651	2.52	3	0.999784	-4.50446	-1.75234	8.00428
8.2181e-06	0.0098	3.49982	0.172264	2.52	3	0.999781	-4.50446	-1.75234	8.00428
8.30196e-06	0.0099	3.49982	0.172832	2.52	3	0.999779	-4.50446	-1.75234	8.00428
8.38582e-06	0.01	3.49982	0.173369	2.52	3	0.999776	-4.50446	-1.75234	8.00428
8.46968e-06	0.0101	3.49982	0.173875	2.52667	3	0.999774	-4.50446	-1.75235	8.00428
8.55354e-06	0.0102	3.49982	0.174326	2.52667	3	0.999772	-4.50447	-1.75235	8.00428
8.6374e-06	0.0103	3.49982	0.174773	2.52667	3	0.999769	-4.50447	-1.75235	8.00428
8.72125e-06	0.0104	3.49982	0.17522	2.52667	3	0.999767	-4.50447	-1.75235	8.00428
8.80511e-06	0.0105	3.49982	0.175665	2.52667	3	0.999764	-4.50447	-1.75235	8.00428
8.88897e-06	0.0106	3.49981	0.176106	2.52667	3	0.999762	-4.50447	-1.75235	8.00428
8.97283e-06	0.0107	3.49981	0.176547	2.52667	3	0.99976	-4.50447	-1.75236	8.00428
9.05669e-06	0.0108	3.49981	0.177148	2.52667	3	0.999757	-4.50447	-1.75236	8.00428
9.14054e-06	0.0109	3.49981	0.177758	2.52667	3	0.999755	-4.50447	-1.75236	8.00428
9.2244e-06	0.011	3.49981	0.178344	2.52667	3	0.999752	-4.50447	-1.75236	8.00428
9.30826e-06	0.0111	3.49981	0.178893	2.52667	3	0.99975	-4.50447	-1.75236	8.00428
9.39212e-06	0.0112	3.49981	0.179393	2.52667	3	0.999747	-4.50447	-1.75236	8.00428
9.47598e-06	0.0113	3.49981	0.179869	2.52667	3	0.999745	-4.50448	-1.75237	8.00428
9.55984e-06	0.0114	3.49981	0.180344	2.52667	3	0.999743	-4.50448	-1.75237	8.00428
9.64369e-06	0.0115	3.49981	0.180815	2.52667	3	0.99974	-4.50448	-1.75237	8.00428
9.72755e-06	0.0116	3.4998	0.181281	2.52667	3	0.999738	-4.50448	-1.75237	8.00428
9.81141e-06	0.0117	3.4998	0.181745	2.52667	3	0.999735	-4.50448	-1.75237	8.00428
9.89527e-06	0.0118	3.4998	0.182203	2.52667	3	0.999733	-4.50448	-1.75237	8.00428
9.97913e-06	0.0119	3.4998	0.18267	2.52667	3	0.99973	-4.50448	-1.75238	8.00428
1.0063e-05	0.012	3.4998	0.183145	2.52667	3	0.999728	-4.50448	-1.75238	8.00428
1.01468e-05	0.0121	3.4998	0.183762	2.52667	3	0.999725	-4.50448	-1.75238	8.00428
1.02307e-05	0.0122	3.4998	0.184374	2.52667	3	0.999723	-4.50448	-1.75238	8.00428
1.03146e-05	0.0123	3.4998	0.184959	2.52667	3	0.999721	-4.50448	-1.75238	8.00428
1.03984e-05	0.0124	3.4998	0.18551	2.52667	3	0.999718	-4.50448	-1.75238	8.00428
1.04823e-05	0.0125	3.4998	0.186021	2.52667	3	0.999716	-4.50449	-1.75238	8.00428
1.05661e-05	0.0126	3.4998	0.186495	2.52667	3	0.999713	-4.50449	-1.75239	8.00428
1.065e-05	0.0127	3.4998	0.186962	2.52667	3	0.999711	-4.50449	-1.75239	8.00428
1.07339e-05	0.0128	3.4998	0.187421	2.52667	3	0.999708	-4.50449	-1.75239	8.00428
1.08177e-05	0.0129	3.4998	0.187873	2.52667	3	0.999706	-4.50449	-1.75239	8.00428
1.09016e-05	0.013	3.4998	0.188321	2.52667	3	0.999703	-4.50449	-1.75239	8.00428
1.09854e-05	0.0131	3.49979	0.188767	2.52667	3	0.999701	-4.50449	-1.75239	8.00428
1.10693e-05	0.0132	3.49979	0.189212	2.52667	3	0.999699	-4.50449	-1.7524	8.00428
1.11531e-05	0.0133	3.49979	0.18966	2.52667	3	0.999696	-4.50449	-1.7524	8.00428
1.1237e-05	0.0134	3.49979	0.19021	2.52667	3	0.999694	-4.50449	-1.7524	8.00428
1.13209e-05	0.0135	3.49979	0.190769	2.52667	3	0.999691	-4.50449	-1.7524	8.00428
1.14047e-05	0.0136	3.49979	0.191305	2.53333	3	0.999689	-4.50449	-1.7524	8.00428
1.14886e-05	0.0137	3.49979	0.191811	2.53333	3	0.999686	-4.50449	-1.7524	8.00428
1.15724e-05	0.0138	3.49979	0.192283	2.53333	3	0.999684	-4.50449	-1.7524	8.00428
1.16563e-05	0.0139	3.49979	0.19272	2.53333	3	0.999682	-4.50449	-1.7524	8.00428
1.17401e-05	0.014	3.49979	0.193135	2.53333	3	0.999679	-4.50449	-1.75241	8.00428
1.1824e-05	0.0141	3.49979	0.193536	2.53333	3	0.999677	-4.50449	-1.75241	8.00428
1.19079e-05	0.0142	3.49979	0.193936	2.53333	3	0.999674	-4.50449	-1.75241	8.00428
1.19917e-05	0.0143	3.49979	0.194337	2.53333	3	0.999672	-4.50449	-1.75241	8.00428
1.20756e-05	0.0144	3.49979	0.194737	2.53333	3	0.99967	-4.50449	-1.75241	8.00428
1.21594e-05	0.0145	3.49979	0.195138	2.53333	3	0.999667	-4.50449	-1.75241	8.00428
1.22433e-05	0.0146	3.49979	0.19554	2.53333	3	0.999665	-4.50449	-1.75241	8.00428
1.23272e-05	0.0147	3.49979	0.195948	2.53333	3	0.999662	-4.50449	-1.75241	8.00428
1.2411e-05	0.0148	3.49979	0.196358	2.53333	3	0.99966	-4.50449	-1.75242	8.00428
1.24949e-05	0.0149	3.49979	0.196891	2.53333	3	0.999658	-4.50449	-1.75242	8.00428
1.25787e-05	0.015	3.49979	0.197431	2.53333	3	0.999655	-4.50449	-1.75242	8.00428
1.26626e-05	0.0151	3.49979	0.197965	2.53333	3	0.999653	-4.50449	-1.75242	8.00428
1.27464e-05	0.0152	3.49979	0.198472	2.53333	3	0.99965	-4.50449	-1.75242	8.00428
1.28303e-05	0.0153	3.49979	0.198948	2.53333	3	0.999648	-4.50449	-1.75242	8.00428
1.29142e-05	0.0154	3.49979	0.199391	2.53333	3	0.999646	-4.50449	-1.75242	8.00428
1.2998e-05	0.0155	3.49979	0.199803	2.53333	3	0.999643	-4.50449	-1.75242	8.00428
1.30819e-05	0.0156	3.49979	0.20021	2.53333	3	0.999641	-4.50449	-1.75243	8.00428
1.31657e-05	0.0157	3.49979	0.20061	2.53333	3	0.999639	-4.50449	-1.75243	8.00428
1.32496e-05	0.0158	3.49979	0.201005	2.53333	3	0.999636	-4.50449	-1.75243	8.00428
1.33335e-05	0.0159	3.49979	0.201397	2.53333	3	0.999634	-4.50449	-1.75243	8.00428
1.34173e-05	0.016	3.49979	0.201789	2.53333	3	0.999632	-4.50449	-1.75243	8.00428
1.35012e-05	0.0161	3.49979	0.202179	2.53333	3	0.99963	-4.50449	-1.75243	8.00428
1.3585e-05	0.0162	3.49979	0.202565	2.53333	3	0.999627	-4.50449	-1.75243	8.00428
1.36689e-05	0.0163	3.49979	0.202956	2.53333	3	0.999625	-4.50449	-1.75243	8.00428
1.37527e-05	0.0164	3.49979	0.203435	2.53333	3	0.999623	-4.50449	-1.75243	8.00428
1.38366e-05	0.0165	3.4998	0.203921	2.53333	3	0.99962	-4.50449	-1.75243	8.00428
1.39205e-05	0.0166	3.4998	0.204409	2.53333	3	0.999618	-4.50449	-1.75243	8.00428
1.40043e-05	0.0167	3.4998	0.20489	2.53333	3	0.999616	-4.50449	-1.75244	8.00428
1.40882e-05	0.0168	3.4998	0.205343	2.54	3	0.999613	-4.50449	-1.75244	8.00428
1.4172e-05	0.0169	3.4998	0.205737	2.54	3	0.999611	-4.50449	-1.75244	8.00428
1.42559e-05	0.017	3.4998	0.206107	2.54	3	0.999609	-4.50449	-1.75244	8.00428
1.43398e-05	0.0171	3.4998	0.206462	2.54	3	0.999606	-4.50449	-1.75244	8.00428
1.44236e-05	0.0172	3.4998	0.206807	2.54	3	0.999604	-4.50449	-1.75244	8.00428
1.45075e-05	0.0173	3.4998	0.207153	2.54	3	0.999602	-4.50448	-1.75244	8.00428
1.45913e-05	0.0174	3.4998	0.207501	2.54	3	0.9996	-4.50448	-1.75244	8.00428
1.46752e-05	0.0175	3.4998	0.207849	2.54	3	0.999597	-4.50448	-1.75244	8.00428
1.4759e-05	0.0176	3.4998	0.208199	2.54	3	0.999595	-4.50448	-1.75244	8.00428
1.48429e-05	0.0177	3.4998	0.208551	2.54	3	0.999593	-4.50448	-1.75244	8.00428
1.49268e-05	0.0178	3.4998	0.208906	2.54	3	0.99959	-4.50448	-1.75245	8.00428
1.50106e-05	0.0179	3.4998	0.209266	2.54	3	0.999588	-4.50448	-1.75245	8.00428
1.50945e-05	0.018	3.4998	0.209634	2.54	3	0.999586	-4.50448	-1.75245	8.00428
1.51783e-05	0.0181	3.4998	0.210113	2.54	3	0.999583	-4.50448	-1.75245	8.00428
1.52622e-05	0.0182	3.4998	0.210597	2.54	3	0.999581	-4.50448	-1.75245	8.00428
1.53461e-05	0.0183	3.4998	0.21108	2.54	3	0.999579	-4.50448	-1.75245	8.00428
1.54299e-05	0.0184	3.4998	0.21155	2.54	3	0.999576	-4.50448	-1.75245	8.00428
1.55138e-05	0.0185	3.4998	0.212005	2.54	3	0.999574	-4.50448	-1.75245	8.00428
1.55976e-05	0.0186	3.49981	0.212432	2.54	3	0.999572	-4.50448	-1.75245	8.00428
1.56815e-05	0.0187	3.49981	0.212829	2.54	3	0.999569	-4.50448	-1.75245	8.00428
1.57653e-05	0.0188	3.49981	0.213199	2.54	3	0.999567	-4.50448	-1.75246	8.00428
1.58492e-05	0.0189	3.49981	0.213565	2.54	3	0.999564	-4.50448	-1.75246	8.00428
1.59331e-05	0.019	3.49981	0.213926	2.54	3	0.999562	-4.50448	-1.75246	8.00428
1.60169e-05	0.0191	3.49981	0.214283	2.54	3	0.99956	-4.50448	-1.75246	8.00428
1.61008e-05	0.0192	3.49981	0.214635	2.54	3	0.999557	-4.50448	-1.75246	8.00428
1.61846e-05	0.0193	3.49981	0.214989	2.54	3	0.999555	-4.50448	-1.75246	8.00428
1.62685e-05	0.0194	3.49981	0.215342	2.54	3	0.999553	-4.50447	-1.75246	8.00428
1.63524e-05	0.0195	3.49981	0.2157	2.54	3	0.99955	-4.50447	-1.75246	8.00428
1.64362e-05	0.0196	3.49981	0.216055	2.54	3	0.999548	-4.50447	-1.75246	8.00428
1.65201e-05	0.0197	3.49981	0.216417	2.54	3	0.999545	-4.50447	-1.75246	8.00428
1.66039e-05	0.0198	3.49981	0.216862	2.54	3	0.999543	-4.50447	-1.75247	8.00428
1.66878e-05	0.0199	3.49981	0.217321	2.54	3	0.99954	-4.50447	-1.75247	8.00428
1.67716e-05	0.02	3.49981	0.217779	2.54667	3	0.999538	-4.50447	-1.75247	8.00428
1.68555e-05	0.0201	3.49981	0.218204	2.54667	3	0.999535	-4.50447	-1.75247	8.00428
1.69394e-05	0.0202	3.49981	0.218611	2.54667	3	0.999533	-4.50447	-1.75247	8.00428
1.70232e-05	0.0203	3.49981	0.218995	2.54667	3	0.99953	-4.50447	-1.75247	8.00428
1.71071e-05	0.0204	3.49981	0.219357	2.54667	3	0.999527	-4.50447	-1.75247	8.00428
1.71909e-05	0.0205	3.49981	0.219697	2.54667	3	0.999525	-4.50447	-1.75247	8.00428
1.72748e-05	0.0206	3.49981	0.220025	2.54667	3	0.999522	-4.50447	-1.75247	8.00428
1.73586e-05	0.0207	3.49981	0.220353	2.54667	3	0.99952	-4.50447	-1.75248	8.00428
1.74425e-05	0.0208	3.49981	0.220682	2.54667	3	0.999517	-4.50447	-1.75248	8.00428
1.75264e-05	0.0209	3.49981	0.221012	2.54667	3	0.999514	-4.50447	-1.75248	8.00428
1.76102e-05	0.021	3.49981	0.221342	2.54667	3	0.999512	-4.50447	-1.75248	8.00428
1.76941e-05	0.0211	3.49981	0.221673	2.54667	3	0.999509	-4.50447	-1.75248	8.00428
1.77779e-05	0.0212	3.49981	0.222005	2.54667	3	0.999507	-4.50447	-1.75248	8.00428
1.78618e-05	0.0213	3.49981	0.222341	2.54667	3	0.999504	-4.50447	-1.75248	8.00428
1.79457e-05	0.0214	3.49981	0.222679	2.54667	3	0.999501	-4.50447	-1.75249	8.00428
1.80295e-05	0.0215	3.49981	0.223023	2.54667	3	0.999498	-4.50447	-1.75249	8.00428
1.81134e-05	0.0216	3.49981	0.223472	2.54667	3	0.999496	-4.50447	-1.75249	8.00428
1.81972e-05	0.0217	3.49981	0.223927	2.54667	3	0.999493	-4.50447	-1.75249	8.00428
1.82811e-05	0.0218	3.49981	0.224378	2.54667	3	0.99949	-4.50447	-1.75249	8.00428
1.83649e-05	0.0219	3.49981	0.224818	2.54667	3	0.999487	-4.50447	-1.75249	8.00428
1.84488e-05	0.022	3.49981	0.225243	2.54667	3	0.999484	-4.50447	-1.75249	8.00428
1.85327e-05	0.0221	3.49981	0.225651	2.54667	3	0.999481	-4.50447	-1.7525	8.00428
1.86165e-05	0.0222	3.49981	0.226032	2.54667	3	0.999478	-4.50447	-1.7525	8.00428
1.87004e-05	0.0223	3.49981	0.226389	2.54667	3	0.999475	-4.50447	-1.7525	8.00428
1.87842e-05	0.0224	3.49981	0.226734	2.54667	3	0.999472	-4.50447	-1.7525	8.00428
1.88681e-05	0.0225	3.49981	0.227073	2.54667	3	0.999469	-4.50447	-1.7525	8.00428
1.8952e-05	0.0226	3.49981	0.227408	2.54667	3	0.999466	-4.50447	-1.7525	8.00428
1.90358e-05	0.0227	3.49981	0.227739	2.54667	3	0.999463	-4.50447	-1.75251	8.00428
1.91197e-05	0.0228	3.49981	0.228057	2.55333	3	0.99946	-4.50448	-1.75251	8.00428
1.92035e-05	0.0229	3.49981	0.228362	2.55333	3	0.999457	-4.50448	-1.75251	8.00428
1.92874e-05	0.023	3.49981	0.22867	2.55333	3	0.999454	-4.50448	-1.75251	8.00428
1.93712e-05	0.0231	3.49981	0.228983	2.55333	3	0.999451	-4.50448	-1.75251	8.00428
1.94551e-05	0.0232	3.49981	0.229305	2.55333	3	0.999448	-4.50448	-1.75251	8.00428
1.9539e-05	0.0233	3.49981	0.229629	2.55333	3	0.999445	-4.50448	-1.75252	8.00428
1.96228e-05	0.0234	3.49981	0.230051	2.55333	3	0.999441	-4.50448	-1.75252	8.00428
1.97067e-05	0.0235	3.4998	0.230479	2.55333	3	0.999438	-4.50448	-1.75252	8.00428
1.97905e-05	0.0236	3.4998	0.230904	2.55333	3	0.999435	-4.50448	-1.75252	8.00428
1.98744e-05	0.0237	3.4998	0.23132	2.55333	3	0.999432	-4.50448	-1.75252	8.00428
1.99583e-05	0.0238	3.4998	0.231717	2.55333	3	0.999428	-4.50448	-1.75253	8.00428
2.00421e-05	0.0239	3.4998	0.232096	2.55333	3	0.999425	-4.50448	-1.75253	8.00428
2.0126e-05	0.024	3.4998	0.232455	2.55333	3	0.999421	-4.50448	-1.75253	8.00428
2.02098e-05	0.0241	3.4998	0.232796	2.55333	3	0.999418	-4.50448	-1.75253	8.00428
2.02937e-05	0.0242	3.4998	0.233114	2.55333	3	0.999415	-4.50448	-1.75253	8.00428
2.03775e-05	0.0243	3.4998	0.233422	2.55333	3	0.999411	-4.50448	-1.75254	8.00428
2.04614e-05	0.0244	3.4998	0.233729	2.55333	3	0.999408	-4.50449	-1.75254	8.00428
2.05453e-05	0.0245	3.4998	0.234036	2.55333	3	0.999404	-4.50449	-1.75254	8.00428
2.06291e-05	0.0246	3.4998	0.234342	2.55333	3	0.999401	-4.50449	-1.75254	8.00428
2.0713e-05	0.0247	3.49979	0.234648	2.55333	3	0.999397	-4.50449	-1.75255	8.00428
2.07968e-05	0.0248	3.49979	0.234955	2.55333	3	0.999394	-4.50449	-1.75255	8.00428
2.08807e-05	0.0249	3.49979	0.235264	2.55333	3	0.99939	-4.50449	-1.75255	8.00428
2.09646e-05	0.025	3.49979	0.235574	2.55333	3	0.999386	-4.50449	-1.75255	8.00428
2.10484e-05	0.0251	3.49979	0.235885	2.55333	3	0.999383	-4.50449	-1.75255	8.00428
2.11323e-05	0.0252	3.49979	0.2362	2.55333	3	0.999379	-4.50449	-1.75256	8.00428
2.12161e-05	0.0253	3.49979	0.236519	2.55333	3	0.999375	-4.50449	-1.75256	8.00428
2.13e-05	0.0254	3.49979	0.236926	2.55333	3	0.999372	-4.5045	-1.75256	8.00428
2.13838e-05	0.0255	3.49979	0.237341	2.55333	3	0.999368	-4.5045	-1.75256	8.00428
2.14677e-05	0.0256	3.49979	0.237751	2.55333	3	0.999364	-4.5045	-1.75257	8.00428
2.15516e-05	0.0257	3.49978	0.238154	2.55333	3	0.99936	-4.5045	-1.75257	8.00428
2.16354e-05	0.0258	3.49978	0.238544	2.55333	3	0.999356	-4.5045	-1.75257	8.00428
2.17193e-05	0.0259	3.49978	0.238921	2.55333	3	0.999352	-4.5045	-1.75257	8.00428
2.18031e-05	0.026	3.49978	0.239279	2.55333	3	0.999348	-4.5045	-1.75258	8.00428
2.1887e-05	0.0261	3.49978	0.239618	2.56	3	0.999344	-4.5045	-1.75258	8.00428
2.19709e-05	0.0262	3.49978	0.239896	2.56	3	0.99934	-4.50451	-1.75258	8.00428
2.20547e-05	0.0263	3.49978	0.240167	2.56	3	0.999336	-4.50451	-1.75259	8.00428
2.21386e-05	0.0264	3.49977	0.24044	2.56	3	0.999332	-4.50451	-1.75259	8.00428
2.22224e-05	0.0265	3.49977	0.240714	2.56	3	0.999328	-4.50451	-1.75259	8.00428
2.23063e-05	0.0266	3.49977	0.240992	2.56	3	0.999324	-4.50451	-1.75259	8.00428
2.23901e-05	0.0267	3.49977	0.241271	2.56	3	0.99932	-4.50451	-1.7526	8.00428
2.2474e-05	0.0268	3.49977	0.241552	2.56	3	0.999316	-4.50451	-1.7526	8.00428
2.25579e-05	0.0269	3.49977	0.241834	2.56	3	0.999312	-4.50452	-1.7526	8.00428
2.26417e-05	0.027	3.49977	0.242117	2.56	3	0.999308	-4.50452	-1.75261	8.00428
