Time_d	TIME	Height	Neck Radius	Neck_Height	Pinch_Diax	Pinch_Diay	Pinch_Dia_Avg	Pinch_Height
1.84488e-06	0.0022	3.49995	0.111737	2.50667	3	0.999989	-4.50433	-1.75217	8.00428
1.92874e-06	0.0023	3.49995	0.112512	2.50667	3	0.999988	-4.50433	-1.75217	8.00428
2.0126e-06	0.0024	3.49995	0.113007	2.50667	3	0.999987	-4.50433	-1.75217	8.00428
2.09646e-06	0.0025	3.49995	0.113909	2.50667	3	0.999986	-4.50433	-1.75217	8.00428
2.18031e-06	0.0026	3.49995	0.115309	2.50667	3	0.999984	-4.50433	-1.75217	8.00428
2.26417e-06	0.0027	3.49995	0.118459	2.50667	3	0.999983	-4.50433	-1.75218	8.00428
2.34803e-06	0.0028	3.49995	0.119582	2.50667	3	0.999982	-4.50434	-1.75218	8.00428
2.43189e-06	0.0029	3.49995	0.120829	2.50667	3	0.99998	-4.50434	-1.75218	8.00428
2.51575e-06	0.003	3.49995	0.12231	2.50667	3	0.999979	-4.50434	-1.75218	8.00428
2.5996e-06	0.0031	3.49995	0.124725	2.50667	3	0.999977	-4.50434	-1.75218	8.00428
2.68346e-06	0.0032	3.49994	0.125672	2.50667	3	0.999976	-4.50434	-1.75218	8.00428
2.76732e-06	0.0033	3.49994	0.126435	2.50667	3	0.999974	-4.50434	-1.75218	8.00428
2.85118e-06	0.0034	3.49994	0.127538	2.50667	3	0.999973	-4.50434	-1.75218	8.00428
2.93504e-06	0.0035	3.49994	0.128617	2.50667	3	0.999971	-4.50434	-1.75219	8.00428
3.0189e-06	0.0036	3.49994	0.12955	2.50667	3	0.99997	-4.50434	-1.75219	8.00428
3.10275e-06	0.0037	3.49994	0.130659	2.51333	3	0.999968	-4.50434	-1.75219	8.00428
3.18661e-06	0.0038	3.49994	0.131433	2.51333	3	0.999966	-4.50435	-1.75219	8.00428
3.27047e-06	0.0039	3.49994	0.132117	2.51333	3	0.999965	-4.50435	-1.75219	8.00428
3.35433e-06	0.004	3.49994	0.13274	2.51333	3	0.999963	-4.50435	-1.75219	8.00428
3.43819e-06	0.0041	3.49993	0.133297	2.51333	3	0.999962	-4.50435	-1.75219	8.00428
3.52204e-06	0.0042	3.49993	0.134054	2.51333	3	0.99996	-4.50435	-1.75219	8.00428
3.6059e-06	0.0043	3.49993	0.134846	2.51333	3	0.999958	-4.50435	-1.7522	8.00428
3.68976e-06	0.0044	3.49993	0.135579	2.51333	3	0.999957	-4.50435	-1.7522	8.00428
3.77362e-06	0.0045	3.49993	0.136253	2.51333	3	0.999955	-4.50435	-1.7522	8.00428
3.85748e-06	0.0046	3.49993	0.137447	2.51333	3	0.999954	-4.50435	-1.7522	8.00428
3.94134e-06	0.0047	3.49993	0.138223	2.51333	3	0.999952	-4.50435	-1.7522	8.00428
4.02519e-06	0.0048	3.49993	0.138882	2.51333	3	0.999951	-4.50435	-1.7522	8.00428
4.10905e-06	0.0049	3.49993	0.139477	2.51333	3	0.999949	-4.50436	-1.7522	8.00428
4.19291e-06	0.005	3.49993	0.140081	2.51333	3	0.999948	-4.50436	-1.7522	8.00428
4.27677e-06	0.0051	3.49993	0.140687	2.51333	3	0.999946	-4.50436	-1.75221	8.00428
4.36063e-06	0.0052	3.49993	0.141298	2.51333	3	0.999945	-4.50436	-1.75221	8.00428
4.44449e-06	0.0053	3.49993	0.141903	2.51333	3	0.999943	-4.50436	-1.75221	8.00428
4.52834e-06	0.0054	3.49992	0.142511	2.51333	3	0.999942	-4.50436	-1.75221	8.00428
4.6122e-06	0.0055	3.49992	0.143136	2.51333	3	0.99994	-4.50436	-1.75221	8.00428
4.69606e-06	0.0056	3.49992	0.144085	2.51333	3	0.999939	-4.50436	-1.75221	8.00428
4.77992e-06	0.0057	3.49992	0.144916	2.51333	3	0.999937	-4.50436	-1.75221	8.00428
4.86378e-06	0.0058	3.49992	0.145637	2.51333	3	0.999936	-4.50436	-1.75221	8.00428
4.94763e-06	0.0059	3.49992	0.146299	2.51333	3	0.999934	-4.50436	-1.75221	8.00428
5.03149e-06	0.006	3.49992	0.146966	2.51333	3	0.999933	-4.50436	-1.75221	8.00428
5.11535e-06	0.0061	3.49992	0.147649	2.51333	3	0.999931	-4.50436	-1.75222	8.00428
5.19921e-06	0.0062	3.49992	0.148344	2.51333	3	0.99993	-4.50436	-1.75222	8.00428
5.28307e-06	0.0063	3.49992	0.149004	2.51333	3	0.999928	-4.50436	-1.75222	8.00428
5.36693e-06	0.0064	3.49992	0.149661	2.51333	3	0.999927	-4.50436	-1.75222	8.00428
5.45078e-06	0.0065	3.49992	0.150687	2.51333	3	0.999925	-4.50436	-1.75222	8.00428
5.53464e-06	0.0066	3.49992	0.151544	2.51333	3	0.999924	-4.50437	-1.75222	8.00428
5.6185e-06	0.0067	3.49992	0.152302	2.51333	3	0.999922	-4.50437	-1.75222	8.00428
5.70236e-06	0.0068	3.49992	0.152997	2.51333	3	0.999921	-4.50437	-1.75222	8.00428
5.78622e-06	0.0069	3.49992	0.15364	2.51333	3	0.999919	-4.50437	-1.75222	8.00428
5.87007e-06	0.007	3.49992	0.154267	2.51333	3	0.999918	-4.50437	-1.75222	8.00428
5.95393e-06	0.0071	3.49991	0.154857	2.52	3	0.999917	-4.50437	-1.75223	8.00428
6.03779e-06	0.0072	3.49991	0.155381	2.52	3	0.999915	-4.50437	-1.75223	8.00428
6.12165e-06	0.0073	3.49991	0.155904	2.52	3	0.999914	-4.50437	-1.75223	8.00428
6.20551e-06	0.0074	3.49991	0.156423	2.52	3	0.999912	-4.50437	-1.75223	8.00428
6.28937e-06	0.0075	3.49991	0.157217	2.52	3	0.999911	-4.50437	-1.75223	8.00428
6.37322e-06	0.0076	3.49991	0.157915	2.52	3	0.999909	-4.50437	-1.75223	8.00428
6.45708e-06	0.0077	3.49991	0.158547	2.52	3	0.999907	-4.50437	-1.75223	8.00428
6.54094e-06	0.0078	3.49991	0.159109	2.52	3	0.999906	-4.50437	-1.75223	8.00428
6.6248e-06	0.0079	3.49991	0.15963	2.52	3	0.999904	-4.50437	-1.75223	8.00428
6.70866e-06	0.008	3.49991	0.160153	2.52	3	0.999903	-4.50437	-1.75224	8.00428
6.79251e-06	0.0081	3.49991	0.160672	2.52	3	0.999901	-4.50437	-1.75224	8.00428
6.87637e-06	0.0082	3.49991	0.161187	2.52	3	0.9999	-4.50438	-1.75224	8.00428
6.96023e-06	0.0083	3.49991	0.161702	2.52	3	0.999898	-4.50438	-1.75224	8.00428
7.04409e-06	0.0084	3.49991	0.162217	2.52	3	0.999897	-4.50438	-1.75224	8.00428
7.12795e-06	0.0085	3.49991	0.16274	2.52	3	0.999895	-4.50438	-1.75224	8.00428
7.21181e-06	0.0086	3.4999	0.163467	2.52	3	0.999893	-4.50438	-1.75224	8.00428
7.29566e-06	0.0087	3.4999	0.164172	2.52	3	0.999892	-4.50438	-1.75224	8.00428
7.37952e-06	0.0088	3.4999	0.164843	2.52	3	0.99989	-4.50438	-1.75224	8.00428
7.46338e-06	0.0089	3.4999	0.16546	2.52	3	0.999888	-4.50438	-1.75225	8.00428
7.54724e-06	0.009	3.4999	0.16602	2.52	3	0.999887	-4.50438	-1.75225	8.00428
7.6311e-06	0.0091	3.4999	0.166527	2.52	3	0.999885	-4.50438	-1.75225	8.00428
7.71496e-06	0.0092	3.4999	0.167038	2.52	3	0.999883	-4.50438	-1.75225	8.00428
7.79881e-06	0.0093	3.4999	0.167554	2.52	3	0.999882	-4.50438	-1.75225	8.00428
7.88267e-06	0.0094	3.4999	0.168069	2.52	3	0.99988	-4.50438	-1.75225	8.00428
7.96653e-06	0.0095	3.4999	0.168587	2.52	3	0.999878	-4.50439	-1.75225	8.00428
8.05039e-06	0.0096	3.4999	0.169111	2.52	3	0.999876	-4.50439	-1.75225	8.00428
8.13425e-06	0.0097	3.4999	0.169648	2.52	3	0.999875	-4.50439	-1.75226	8.00428
8.2181e-06	0.0098	3.4999	0.170419	2.52	3	0.999873	-4.50439	-1.75226	8.00428
8.30196e-06	0.0099	3.49989	0.171113	2.52	3	0.999871	-4.50439	-1.75226	8.00428
8.38582e-06	0.01	3.49989	0.171756	2.52	3	0.999869	-4.50439	-1.75226	8.00428
8.46968e-06	0.0101	3.49989	0.172349	2.52	3	0.999867	-4.50439	-1.75226	8.00428
8.55354e-06	0.0102	3.49989	0.172896	2.52	3	0.999866	-4.50439	-1.75226	8.00428
8.6374e-06	0.0103	3.49989	0.173416	2.52	3	0.999864	-4.50439	-1.75226	8.00428
8.72125e-06	0.0104	3.49989	0.173931	2.52	3	0.999862	-4.50439	-1.75227	8.00428
8.80511e-06	0.0105	3.49989	0.174439	2.52	3	0.99986	-4.50439	-1.75227	8.00428
8.88897e-06	0.0106	3.49989	0.174935	2.52	3	0.999858	-4.5044	-1.75227	8.00428
8.97283e-06	0.0107	3.49989	0.175431	2.52667	3	0.999856	-4.5044	-1.75227	8.00428
9.05669e-06	0.0108	3.49989	0.175875	2.52667	3	0.999854	-4.5044	-1.75227	8.00428
9.14054e-06	0.0109	3.49989	0.176315	2.52667	3	0.999852	-4.5044	-1.75227	8.00428
9.2244e-06	0.011	3.49988	0.17691	2.52667	3	0.99985	-4.5044	-1.75227	8.00428
9.30826e-06	0.0111	3.49988	0.177522	2.52667	3	0.999848	-4.5044	-1.75228	8.00428
9.39212e-06	0.0112	3.49988	0.178115	2.52667	3	0.999846	-4.5044	-1.75228	8.00428
9.47598e-06	0.0113	3.49988	0.178668	2.52667	3	0.999844	-4.5044	-1.75228	8.00428
9.55984e-06	0.0114	3.49988	0.179181	2.52667	3	0.999842	-4.5044	-1.75228	8.00428
9.64369e-06	0.0115	3.49988	0.179646	2.52667	3	0.99984	-4.5044	-1.75228	8.00428
9.72755e-06	0.0116	3.49988	0.180091	2.52667	3	0.999838	-4.50441	-1.75228	8.00428
9.81141e-06	0.0117	3.49988	0.180536	2.52667	3	0.999836	-4.50441	-1.75229	8.00428
9.89527e-06	0.0118	3.49988	0.180979	2.52667	3	0.999833	-4.50441	-1.75229	8.00428
9.97913e-06	0.0119	3.49988	0.181418	2.52667	3	0.999831	-4.50441	-1.75229	8.00428
1.0063e-05	0.012	3.49987	0.181857	2.52667	3	0.999829	-4.50441	-1.75229	8.00428
1.01468e-05	0.0121	3.49987	0.182293	2.52667	3	0.999827	-4.50441	-1.75229	8.00428
1.02307e-05	0.0122	3.49987	0.182735	2.52667	3	0.999825	-4.50441	-1.75229	8.00428
1.03146e-05	0.0123	3.49987	0.183184	2.52667	3	0.999823	-4.50441	-1.75229	8.00428
1.03984e-05	0.0124	3.49987	0.183784	2.52667	3	0.99982	-4.50441	-1.7523	8.00428
1.04823e-05	0.0125	3.49987	0.184376	2.52667	3	0.999818	-4.50441	-1.7523	8.00428
1.05661e-05	0.0126	3.49987	0.184943	2.52667	3	0.999816	-4.50442	-1.7523	8.00428
1.065e-05	0.0127	3.49987	0.18548	2.52667	3	0.999813	-4.50442	-1.7523	8.00428
1.07339e-05	0.0128	3.49987	0.18598	2.52667	3	0.999811	-4.50442	-1.7523	8.00428
1.08177e-05	0.0129	3.49986	0.186442	2.52667	3	0.999809	-4.50442	-1.7523	8.00428
1.09016e-05	0.013	3.49986	0.186898	2.52667	3	0.999806	-4.50442	-1.75231	8.00428
1.09854e-05	0.0131	3.49986	0.187346	2.52667	3	0.999804	-4.50442	-1.75231	8.00428
1.10693e-05	0.0132	3.49986	0.187789	2.52667	3	0.999802	-4.50442	-1.75231	8.00428
1.11531e-05	0.0133	3.49986	0.188228	2.52667	3	0.999799	-4.50442	-1.75231	8.00428
1.1237e-05	0.0134	3.49986	0.188665	2.52667	3	0.999797	-4.50442	-1.75231	8.00428
1.13209e-05	0.0135	3.49986	0.189101	2.52667	3	0.999795	-4.50442	-1.75231	8.00428
1.14047e-05	0.0136	3.49986	0.189541	2.52667	3	0.999792	-4.50443	-1.75232	8.00428
1.14886e-05	0.0137	3.49986	0.190099	2.52667	3	0.99979	-4.50443	-1.75232	8.00428
1.15724e-05	0.0138	3.49986	0.19066	2.52667	3	0.999787	-4.50443	-1.75232	8.00428
1.16563e-05	0.0139	3.49986	0.191221	2.52667	3	0.999785	-4.50443	-1.75232	8.00428
1.17401e-05	0.014	3.49985	0.191772	2.52667	3	0.999782	-4.50443	-1.75232	8.00428
1.1824e-05	0.0141	3.49985	0.192303	2.52667	3	0.99978	-4.50443	-1.75233	8.00428
1.19079e-05	0.0142	3.49985	0.192742	2.53333	3	0.999777	-4.50443	-1.75233	8.00428
1.19917e-05	0.0143	3.49985	0.193153	2.53333	3	0.999775	-4.50443	-1.75233	8.00428
1.20756e-05	0.0144	3.49985	0.193548	2.53333	3	0.999772	-4.50443	-1.75233	8.00428
1.21594e-05	0.0145	3.49985	0.193944	2.53333	3	0.99977	-4.50443	-1.75233	8.00428
1.22433e-05	0.0146	3.49985	0.19434	2.53333	3	0.999767	-4.50443	-1.75233	8.00428
1.23272e-05	0.0147	3.49985	0.194734	2.53333	3	0.999765	-4.50444	-1.75234	8.00428
1.2411e-05	0.0148	3.49985	0.195127	2.53333	3	0.999762	-4.50444	-1.75234	8.00428
1.24949e-05	0.0149	3.49985	0.19552	2.53333	3	0.99976	-4.50444	-1.75234	8.00428
1.25787e-05	0.015	3.49985	0.195919	2.53333	3	0.999757	-4.50444	-1.75234	8.00428
1.26626e-05	0.0151	3.49984	0.196316	2.53333	3	0.999754	-4.50444	-1.75234	8.00428
1.27464e-05	0.0152	3.49984	0.196838	2.53333	3	0.999752	-4.50444	-1.75234	8.00428
1.28303e-05	0.0153	3.49984	0.197369	2.53333	3	0.999749	-4.50444	-1.75235	8.00428
1.29142e-05	0.0154	3.49984	0.197889	2.53333	3	0.999747	-4.50444	-1.75235	8.00428
1.2998e-05	0.0155	3.49984	0.198385	2.53333	3	0.999744	-4.50444	-1.75235	8.00428
1.30819e-05	0.0156	3.49984	0.198854	2.53333	3	0.999741	-4.50444	-1.75235	8.00428
1.31657e-05	0.0157	3.49984	0.199298	2.53333	3	0.999739	-4.50444	-1.75235	8.00428
1.32496e-05	0.0158	3.49984	0.199708	2.53333	3	0.999736	-4.50444	-1.75235	8.00428
1.33335e-05	0.0159	3.49984	0.200107	2.53333	3	0.999733	-4.50444	-1.75236	8.00428
1.34173e-05	0.016	3.49984	0.200502	2.53333	3	0.999731	-4.50445	-1.75236	8.00428
1.35012e-05	0.0161	3.49984	0.200893	2.53333	3	0.999728	-4.50445	-1.75236	8.00428
1.3585e-05	0.0162	3.49984	0.201283	2.53333	3	0.999725	-4.50445	-1.75236	8.00428
1.36689e-05	0.0163	3.49984	0.201673	2.53333	3	0.999723	-4.50445	-1.75236	8.00428
1.37527e-05	0.0164	3.49984	0.202061	2.53333	3	0.99972	-4.50445	-1.75236	8.00428
1.38366e-05	0.0165	3.49983	0.20245	2.53333	3	0.999717	-4.50445	-1.75237	8.00428
1.39205e-05	0.0166	3.49983	0.202843	2.53333	3	0.999715	-4.50445	-1.75237	8.00428
1.40043e-05	0.0167	3.49983	0.203238	2.53333	3	0.999712	-4.50445	-1.75237	8.00428
1.40882e-05	0.0168	3.49983	0.203748	2.53333	3	0.999709	-4.50445	-1.75237	8.00428
1.4172e-05	0.0169	3.49983	0.204259	2.53333	3	0.999706	-4.50445	-1.75237	8.00428
1.42559e-05	0.017	3.49983	0.20476	2.53333	3	0.999704	-4.50445	-1.75237	8.00428
1.43398e-05	0.0171	3.49983	0.20525	2.53333	3	0.999701	-4.50445	-1.75238	8.00428
1.44236e-05	0.0172	3.49983	0.205719	2.53333	3	0.999698	-4.50445	-1.75238	8.00428
1.45075e-05	0.0173	3.49983	0.206167	2.53333	3	0.999695	-4.50445	-1.75238	8.00428
1.45913e-05	0.0174	3.49983	0.20654	2.54	3	0.999692	-4.50445	-1.75238	8.00428
1.46752e-05	0.0175	3.49983	0.206881	2.54	3	0.99969	-4.50445	-1.75238	8.00428
1.4759e-05	0.0176	3.49983	0.207225	2.54	3	0.999687	-4.50445	-1.75238	8.00428
1.48429e-05	0.0177	3.49983	0.207569	2.54	3	0.999684	-4.50445	-1.75239	8.00428
1.49268e-05	0.0178	3.49983	0.207916	2.54	3	0.999681	-4.50446	-1.75239	8.00428
1.50106e-05	0.0179	3.49983	0.208265	2.54	3	0.999679	-4.50446	-1.75239	8.00428
1.50945e-05	0.018	3.49983	0.208615	2.54	3	0.999676	-4.50446	-1.75239	8.00428
1.51783e-05	0.0181	3.49983	0.208969	2.54	3	0.999673	-4.50446	-1.75239	8.00428
1.52622e-05	0.0182	3.49983	0.209327	2.54	3	0.99967	-4.50446	-1.75239	8.00428
1.53461e-05	0.0183	3.49983	0.209692	2.54	3	0.999667	-4.50446	-1.7524	8.00428
1.54299e-05	0.0184	3.49983	0.210175	2.54	3	0.999664	-4.50446	-1.7524	8.00428
1.55138e-05	0.0185	3.49982	0.210665	2.54	3	0.999661	-4.50446	-1.7524	8.00428
1.55976e-05	0.0186	3.49982	0.211147	2.54	3	0.999658	-4.50446	-1.7524	8.00428
1.56815e-05	0.0187	3.49982	0.211614	2.54	3	0.999655	-4.50446	-1.7524	8.00428
1.57653e-05	0.0188	3.49982	0.212056	2.54	3	0.999653	-4.50446	-1.7524	8.00428
1.58492e-05	0.0189	3.49982	0.212472	2.54	3	0.99965	-4.50446	-1.75241	8.00428
1.59331e-05	0.019	3.49982	0.212861	2.54	3	0.999647	-4.50446	-1.75241	8.00428
1.60169e-05	0.0191	3.49982	0.213225	2.54	3	0.999644	-4.50446	-1.75241	8.00428
1.61008e-05	0.0192	3.49982	0.213587	2.54	3	0.999641	-4.50446	-1.75241	8.00428
1.61846e-05	0.0193	3.49982	0.213944	2.54	3	0.999638	-4.50446	-1.75241	8.00428
1.62685e-05	0.0194	3.49982	0.214298	2.54	3	0.999635	-4.50446	-1.75241	8.00428
1.63524e-05	0.0195	3.49982	0.21465	2.54	3	0.999632	-4.50446	-1.75242	8.00428
1.64362e-05	0.0196	3.49982	0.215003	2.54	3	0.999629	-4.50446	-1.75242	8.00428
1.65201e-05	0.0197	3.49982	0.215357	2.54	3	0.999626	-4.50446	-1.75242	8.00428
1.66039e-05	0.0198	3.49982	0.215712	2.54	3	0.999623	-4.50446	-1.75242	8.00428
1.66878e-05	0.0199	3.49982	0.216068	2.54	3	0.99962	-4.50446	-1.75242	8.00428
1.67716e-05	0.02	3.49982	0.216429	2.54	3	0.999617	-4.50447	-1.75242	8.00428
1.68555e-05	0.0201	3.49982	0.216884	2.54	3	0.999614	-4.50447	-1.75243	8.00428
1.69394e-05	0.0202	3.49982	0.217349	2.54	3	0.999611	-4.50447	-1.75243	8.00428
1.70232e-05	0.0203	3.49982	0.217814	2.54	3	0.999608	-4.50447	-1.75243	8.00428
1.71071e-05	0.0204	3.49982	0.218272	2.54	3	0.999604	-4.50447	-1.75243	8.00428
1.71909e-05	0.0205	3.49982	0.218696	2.54667	3	0.999601	-4.50447	-1.75243	8.00428
1.72748e-05	0.0206	3.49982	0.219072	2.54667	3	0.999598	-4.50447	-1.75243	8.00428
1.73586e-05	0.0207	3.49982	0.219427	2.54667	3	0.999595	-4.50447	-1.75244	8.00428
1.74425e-05	0.0208	3.49981	0.219755	2.54667	3	0.999592	-4.50447	-1.75244	8.00428
1.75264e-05	0.0209	3.49981	0.220074	2.54667	3	0.999589	-4.50447	-1.75244	8.00428
1.76102e-05	0.021	3.49981	0.220395	2.54667	3	0.999586	-4.50447	-1.75244	8.00428
1.76941e-05	0.0211	3.49981	0.220718	2.54667	3	0.999583	-4.50447	-1.75244	8.00428
1.77779e-05	0.0212	3.49981	0.221043	2.54667	3	0.999579	-4.50447	-1.75245	8.00428
1.78618e-05	0.0213	3.49981	0.22137	2.54667	3	0.999576	-4.50447	-1.75245	8.00428
1.79457e-05	0.0214	3.49981	0.221698	2.54667	3	0.999573	-4.50447	-1.75245	8.00428
1.80295e-05	0.0215	3.49981	0.22203	2.54667	3	0.99957	-4.50447	-1.75245	8.00428
1.81134e-05	0.0216	3.49981	0.222365	2.54667	3	0.999567	-4.50447	-1.75245	8.00428
1.81972e-05	0.0217	3.49981	0.222703	2.54667	3	0.999563	-4.50447	-1.75245	8.00428
1.82811e-05	0.0218	3.49981	0.223048	2.54667	3	0.99956	-4.50447	-1.75246	8.00428
1.83649e-05	0.0219	3.49981	0.22351	2.54667	3	0.999557	-4.50447	-1.75246	8.00428
1.84488e-05	0.022	3.49981	0.223978	2.54667	3	0.999553	-4.50447	-1.75246	8.00428
1.85327e-05	0.0221	3.49981	0.224439	2.54667	3	0.99955	-4.50447	-1.75246	8.00428
1.86165e-05	0.0222	3.49981	0.224886	2.54667	3	0.999547	-4.50447	-1.75246	8.00428
1.87004e-05	0.0223	3.49981	0.225315	2.54667	3	0.999543	-4.50448	-1.75247	8.00428
1.87842e-05	0.0224	3.49981	0.225724	2.54667	3	0.99954	-4.50448	-1.75247	8.00428
1.88681e-05	0.0225	3.49981	0.226104	2.54667	3	0.999537	-4.50448	-1.75247	8.00428
1.8952e-05	0.0226	3.49981	0.226457	2.54667	3	0.999533	-4.50448	-1.75247	8.00428
1.90358e-05	0.0227	3.49981	0.226795	2.54667	3	0.99953	-4.50448	-1.75247	8.00428
1.91197e-05	0.0228	3.49981	0.227128	2.54667	3	0.999527	-4.50448	-1.75248	8.00428
1.92035e-05	0.0229	3.49981	0.227456	2.54667	3	0.999523	-4.50448	-1.75248	8.00428
1.92874e-05	0.023	3.49981	0.227782	2.54667	3	0.99952	-4.50448	-1.75248	8.00428
1.93712e-05	0.0231	3.4998	0.228107	2.54667	3	0.999516	-4.50448	-1.75248	8.00428
1.94551e-05	0.0232	3.4998	0.228429	2.55333	3	0.999513	-4.50448	-1.75248	8.00428
1.9539e-05	0.0233	3.4998	0.228734	2.55333	3	0.999509	-4.50448	-1.75249	8.00428
1.96228e-05	0.0234	3.4998	0.229043	2.55333	3	0.999506	-4.50448	-1.75249	8.00428
1.97067e-05	0.0235	3.4998	0.229356	2.55333	3	0.999502	-4.50448	-1.75249	8.00428
1.97905e-05	0.0236	3.4998	0.229676	2.55333	3	0.999499	-4.50448	-1.75249	8.00428
1.98744e-05	0.0237	3.4998	0.230101	2.55333	3	0.999495	-4.50448	-1.75249	8.00428
1.99583e-05	0.0238	3.4998	0.230529	2.55333	3	0.999492	-4.50448	-1.7525	8.00428
2.00421e-05	0.0239	3.4998	0.230954	2.55333	3	0.999488	-4.50448	-1.7525	8.00428
2.0126e-05	0.024	3.4998	0.23137	2.55333	3	0.999484	-4.50448	-1.7525	8.00428
2.02098e-05	0.0241	3.4998	0.231765	2.55333	3	0.999481	-4.50448	-1.7525	8.00428
2.02937e-05	0.0242	3.4998	0.232138	2.55333	3	0.999477	-4.50448	-1.7525	8.00428
2.03775e-05	0.0243	3.4998	0.232491	2.55333	3	0.999474	-4.50448	-1.75251	8.00428
2.04614e-05	0.0244	3.4998	0.232826	2.55333	3	0.99947	-4.50448	-1.75251	8.00428
2.05453e-05	0.0245	3.4998	0.233137	2.55333	3	0.999466	-4.50448	-1.75251	8.00428
2.06291e-05	0.0246	3.4998	0.233438	2.55333	3	0.999463	-4.50449	-1.75251	8.00428
2.0713e-05	0.0247	3.4998	0.233739	2.55333	3	0.999459	-4.50449	-1.75251	8.00428
2.07968e-05	0.0248	3.4998	0.234039	2.55333	3	0.999455	-4.50449	-1.75252	8.00428
2.08807e-05	0.0249	3.4998	0.23434	2.55333	3	0.999452	-4.50449	-1.75252	8.00428
2.09646e-05	0.025	3.4998	0.234641	2.55333	3	0.999448	-4.50449	-1.75252	8.00428
2.10484e-05	0.0251	3.4998	0.234943	2.55333	3	0.999444	-4.50449	-1.75252	8.00428
2.11323e-05	0.0252	3.4998	0.235247	2.55333	3	0.99944	-4.50449	-1.75252	8.00428
2.12161e-05	0.0253	3.4998	0.235551	2.55333	3	0.999437	-4.50449	-1.75253	8.00428
2.13e-05	0.0254	3.49979	0.235859	2.55333	3	0.999433	-4.50449	-1.75253	8.00428
2.13838e-05	0.0255	3.49979	0.23617	2.55333	3	0.999429	-4.50449	-1.75253	8.00428
2.14677e-05	0.0256	3.49979	0.236485	2.55333	3	0.999425	-4.50449	-1.75253	8.00428
2.15516e-05	0.0257	3.49979	0.236897	2.55333	3	0.999421	-4.50449	-1.75253	8.00428
2.16354e-05	0.0258	3.49979	0.237316	2.55333	3	0.999418	-4.50449	-1.75254	8.00428
2.17193e-05	0.0259	3.49979	0.237731	2.55333	3	0.999414	-4.50449	-1.75254	8.00428
2.18031e-05	0.026	3.49979	0.238137	2.55333	3	0.99941	-4.50449	-1.75254	8.00428
2.1887e-05	0.0261	3.49979	0.238529	2.55333	3	0.999406	-4.50449	-1.75254	8.00428
2.19709e-05	0.0262	3.49979	0.238906	2.55333	3	0.999402	-4.50449	-1.75255	8.00428
2.20547e-05	0.0263	3.49979	0.239266	2.55333	3	0.999398	-4.50449	-1.75255	8.00428
2.21386e-05	0.0264	3.49979	0.239609	2.55333	3	0.999394	-4.50449	-1.75255	8.00428
2.22224e-05	0.0265	3.49979	0.239931	2.55333	3	0.99939	-4.50449	-1.75255	8.00428
2.23063e-05	0.0266	3.49979	0.24021	2.56	3	0.999386	-4.50449	-1.75255	8.00428
2.23901e-05	0.0267	3.49979	0.240481	2.56	3	0.999382	-4.50449	-1.75256	8.00428
2.2474e-05	0.0268	3.49979	0.240754	2.56	3	0.999378	-4.50449	-1.75256	8.00428
